"Beach ID","Beach Name","County","State","SwimSeasonLength","SwimSeason Length Units","SwimSeasonMonitoringFrequency","SwimSeasonMonitorFrequencyUnits","Off SeasonMonitoringFrequency","Off SeasonMonitorFrequencyUnits","MonitoringReportingFrequency(to EPA)","MonitoringReportingFrequencyUnits","BeachLength (Mi)","Year"
"NY239249","CAMP INTEGRITY","SUFFOLK","NY","15","WEEKS","-","-","-","-","-","-",".028","2017"
"NY293644","CAMP QUINIPET","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".05","2018"
"NY293644","CAMP QUINIPET","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".05","2017"
"NY228633","CAMP TEKAKWITHA","SUFFOLK","NY","15","WEEKS","-","-","-","-","-","-",".02","2018"
"NY228633","CAMP TEKAKWITHA","SUFFOLK","NY","15","WEEKS","-","-","-","-","-","-",".02","2017"
"NY093374","CEDAR BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".12","2018"
"NY093374","CEDAR BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".12","2017"
"NY238713","CEDAR BEACH - EAST (MT. SINAI)","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".14","2018"
"NY238713","CEDAR BEACH - EAST (MT. SINAI)","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".14","2017"
"NY969774","CEDAR BEACH - WEST","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".14","2018"
"NY969774","CEDAR BEACH - WEST","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".14","2017"
"NY927224","CENTERPORT BEACH","SUFFOLK","NY","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".06","2018"
"NY927224","CENTERPORT BEACH","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY707687","CENTERPORT YACHT CLUB","SUFFOLK","NY","108","DAYS","2","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".04","2018"
"NY707687","CENTERPORT YACHT CLUB","SUFFOLK","NY","108","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY585398","CLEARWATER BEACH","SUFFOLK","NY","109","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".07","2018"
"NY585398","CLEARWATER BEACH","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".07","2017"
"NY614048","CLUB AT POINT O'WOODS - OCEAN","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".04","2018"
"NY614048","CLUB AT POINT O'WOODS - OCEAN","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY504437","COLD SPRING HARBOR BEACH CLUB","SUFFOLK","NY","105","DAYS","2","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".03","2018"
"NY504437","COLD SPRING HARBOR BEACH CLUB","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY433009","COOPERS NECK BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".07","2018"
"NY433009","COOPERS NECK BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".07","2017"
"NY112479","COPIAGUE HARBOR","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".03","2018"
"NY112479","COPIAGUE HARBOR","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY780418","COREY CREEK BEACH","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".11","2018"
"NY780418","COREY CREEK BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".11","2017"
"NY357117","CORNELL CO-OPERATIVE EXTENSION MARINE CENTER","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".22","2018"
"NY357117","CORNELL CO-OPERATIVE EXTENSION MARINE CENTER","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".22","2017"
"NY133112","CRAB MEADOW BEACH","SUFFOLK","NY","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".06","2018"
"NY133112","CRAB MEADOW BEACH","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY219095","CRESCENT BEACH - SHELTER ISLAND","SUFFOLK","NY","100","DAYS","2","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".14","2018"
"NY219095","CRESCENT BEACH - SHELTER ISLAND","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".14","2017"
"NY702605","CRESCENT BEACH - SUFFOLK","SUFFOLK","NY","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".05","2018"
"NY702605","CRESCENT BEACH - SUFFOLK","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".05","2017"
"NY269628","CULLODEN SHORES","SUFFOLK","NY","109","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".04","2018"
"NY269628","CULLODEN SHORES","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY504140","CUPSOGUE COUNTY PARK","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".07","2018"
"NY504140","CUPSOGUE COUNTY PARK","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".07","2017"
"MA867618","Camp Harbor View","SUFFOLK","MA","103","DAYS","-","-","-","-","-","-",".09","2018"
"MA867618","Camp Harbor View","SUFFOLK","MA","103","DAYS","-","-","-","-","-","-",".09","2017"
"MA641647","Carson Beach","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".929","2018"
"MA334293","Carson Beach","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".929","2018"
"MA334293","Carson Beach","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".929","2017"
"MA641647","Carson Beach","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".929","2017"
"MA689045","Carson Beach (DCR)","SUFFOLK","MA","98","DAYS","1","PER_WEEK","0","PER_WEEK","-","-",".929","2018"
"MA689045","Carson Beach (DCR)","SUFFOLK","MA","98","DAYS","-","-","-","-","-","-",".929","2017"
"MA670915","City Point Beach (DCR)","SUFFOLK","MA","98","DAYS","1","PER_WEEK","0","PER_WEEK","-","-",".207","2018"
"MA670915","City Point Beach (DCR)","SUFFOLK","MA","98","DAYS","-","-","-","-","-","-",".207","2017"
"MA780232","Constitution","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".436","2018"
"MA738501","Constitution","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".436","2018"
"MA187787","Constitution","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".436","2018"
"MA780232","Constitution","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".436","2017"
"MA187787","Constitution","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".436","2017"
"MA738501","Constitution","SUFFOLK","MA","102","DAYS","-","-","-","-","-","-",".436","2017"
"MA289542","Constitution (DCR)","SUFFOLK","MA","98","DAYS","7","PER_WEEK","0","PER_WEEK","-","-",".436","2018"
"MA289542","Constitution (DCR)","SUFFOLK","MA","98","DAYS","-","-","-","-","-","-",".436","2017"
"NY374990","DAVIS PARK BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".05","2018"
"NY374990","DAVIS PARK BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".05","2017"
"NY636937","DEVON YACHT CLUB, INC.","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".04","2018"
"NY636937","DEVON YACHT CLUB, INC.","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY413264","DITCH PLAINS BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".06","2018"
"NY413264","DITCH PLAINS BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY558605","DOROTHY P. FLINT CAMP","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".01","2018"
"NY558605","DOROTHY P. FLINT CAMP","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".01","2017"
"NY996941","DUNE DECK HOTEL","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".06","2018"
"NY996941","DUNE DECK HOTEL","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY891025","DUNEWOOD BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".04","2018"
"NY891025","DUNEWOOD BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY774675","DUNEWOOD POA BEACH - BAY","SUFFOLK","NY","109","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".02","2018"
"NY774675","DUNEWOOD POA BEACH - BAY","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".02","2017"
"MA005593","Donovans","SUFFOLK","MA","98","DAYS","1","PER_WEEK","0","PER_WEEK","-","-",".055","2018"
"MA005593","Donovans","SUFFOLK","MA","98","DAYS","-","-","-","-","-","-",".055","2017"
"NY134025","EAGLE DOCK COMMUNITY BEACH","SUFFOLK","NY","105","DAYS","2","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".03","2018"
"NY134025","EAGLE DOCK COMMUNITY BEACH","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY511181","EAST ISLIP BEACH","SUFFOLK","NY","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".03","2018"
"NY511181","EAST ISLIP BEACH","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY884592","EAST LAKE DRIVE BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".06","2018"
"NY884592","EAST LAKE DRIVE BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY778556","FAIR HARBOR - OCEAN","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".04","2018"
"NY778556","FAIR HARBOR - OCEAN","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY332929","FAIR HARBOR COMMUNITY ASSOCIATION - BAY","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".02","2018"
"NY332929","FAIR HARBOR COMMUNITY ASSOCIATION - BAY","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".02","2017"
"NY696743","FIDDLERS GREEN ASSOCIATION","SUFFOLK","NY","109","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".13","2018"
"NY696743","FIDDLERS GREEN ASSOCIATION","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".13","2017"
"NY694810","FIFTH STREET PARK BEACH","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".04","2018"
"NY694810","FIFTH STREET PARK BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY989199","FISHER'S ISLAND COUNTRY CLUB","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".13","2018"
"NY989199","FISHER'S ISLAND COUNTRY CLUB","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".13","2017"
"NY406101","FLEETS COVE BEACH","SUFFOLK","NY","105","DAYS","2","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".05","2018"
"NY406101","FLEETS COVE BEACH","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".05","2017"
"NY387316","FLEETS NECK BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".02","2018"
"NY387316","FLEETS NECK BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".02","2017"
"NY692371","FLYING POINT","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".06","2018"
"NY692371","FLYING POINT","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY332608","FOSTER MEMORIAL","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".27","2018"
"NY332608","FOSTER MEMORIAL","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".27","2017"
"NY765701","FOUNDER'S LANDING","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".04","2018"
"NY765701","FOUNDER'S LANDING","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY344249","FRIENDSHIP DRIVE BEACH","SUFFOLK","NY","109","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".06","2018"
"NY344249","FRIENDSHIP DRIVE BEACH","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY674766","GEORGICA BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".04","2018"
"NY674766","GEORGICA BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY992221","GILGO BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".07","2018"
"NY992221","GILGO BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".07","2017"
"NY168522","GOLD STAR BATTALION BEACH","SUFFOLK","NY","105","DAYS","2","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".09","2018"
"NY168522","GOLD STAR BATTALION BEACH","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".09","2017"
"NY798606","GOOSE CREEK","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".04","2018"
"NY798606","GOOSE CREEK","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY851326","GRANTLAND BEACH","SUFFOLK","NY","109","DAYS","2","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".01","2018"
"NY851326","GRANTLAND BEACH","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".01","2017"
"NY815636","GREAT GUN BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".03","2018"
"NY815636","GREAT GUN BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY532142","GURNEY'S INN RESORT AND SPA","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".12","2018"
"NY532142","GURNEY'S INN RESORT AND SPA","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".12","2017"
"MA241658","Grandview","SUFFOLK","MA","98","DAYS","1","PER_WEEK","0","PER_WEEK","-","-",".135","2018"
"MA241658","Grandview","SUFFOLK","MA","98","DAYS","-","-","-","-","-","-",".135","2017"
"NY386625","HAVEN'S BEACH","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".15","2018"
"NY386625","HAVEN'S BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".15","2017"
"NY255483","HAY HARBOR CLUB","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".15","2018"
"NY255483","HAY HARBOR CLUB","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".15","2017"
"NY370065","HEAD OF THE BAY CLUB","SUFFOLK","NY","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".04","2018"
"NY370065","HEAD OF THE BAY CLUB","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY729276","HECKSCHER STATE PARK - OVERLOOK BEACH","SUFFOLK","NY","72","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR","2.13","2018"
"NY729276","HECKSCHER STATE PARK - OVERLOOK BEACH","SUFFOLK","NY","72","DAYS","-","-","-","-","1","PER_YEAR","2.13","2017"
"NY657238","HECKSCHER STATE PARK - WEST BEACH","SUFFOLK","NY","72","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR","1.62","2018"
"NY657238","HECKSCHER STATE PARK - WEST BEACH","SUFFOLK","NY","72","DAYS","-","-","-","-","1","PER_YEAR","1.62","2017"
"NY916383","HERMITAGE AT NAPEAGUE","SUFFOLK","NY","15","WEEKS","-","-","-","-","-","-",".02","2018"
"NY916383","HERMITAGE AT NAPEAGUE","SUFFOLK","NY","15","WEEKS","-","-","-","-","-","-",".02","2017"
"NY971813","HITHER HILLS STATE PARK BEACH","SUFFOLK","NY","113","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR","1.35","2018"
"NY971813","HITHER HILLS STATE PARK BEACH","SUFFOLK","NY","113","DAYS","-","-","-","-","1","PER_YEAR","1.35","2017"
"NY477769","HOBART BEACH - BAY","SUFFOLK","NY","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".05","2018"
"NY477769","HOBART BEACH - BAY","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".05","2017"
"NY875624","HOBART BEACH - INLET","SUFFOLK","NY","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".12","2018"
"NY875624","HOBART BEACH - INLET","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".12","2017"
"NY948050","HOLIDAY BEACH","SUFFOLK","NY","109","DAYS","2","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".21","2018"
"NY948050","HOLIDAY BEACH","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".21","2017"
"NY301679","HUNTINGTON BEACH COMMUNITY ASSOC.","SUFFOLK","NY","109","DAYS","2","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".13","2018"
"NY301679","HUNTINGTON BEACH COMMUNITY ASSOC.","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".13","2017"
"MA487839","Halford","SUFFOLK","MA","98","DAYS","1","PER_WEEK","0","PER_WEEK","-","-",".024","2018"
"MA487839","Halford","SUFFOLK","MA","98","DAYS","-","-","-","-","-","-",".024","2017"
"NY835985","INDIAN FIELD BEACH","SUFFOLK","NY","109","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".03","2018"
"NY835985","INDIAN FIELD BEACH","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY241138","INDIAN WELLS BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".03","2018"
"NY241138","INDIAN WELLS BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY995122","IRON PIER BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".06","2018"
"NY995122","IRON PIER BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY669423","ISLAND PEOPLE'S PROJECT","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".02","2018"
"NY669423","ISLAND PEOPLE'S PROJECT","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".02","2017"
"NY365886","ISLIP BEACH","SUFFOLK","NY","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".09","2018"
"NY365886","ISLIP BEACH","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".09","2017"
"NY595159","KENNEY'S BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".12","2018"
"NY595159","KENNEY'S BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".12","2017"
"NY703569","KIRK PARK BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".26","2018"
"NY703569","KIRK PARK BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".26","2017"
"NY527857","KISMET BEACH - OCEAN","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".03","2018"
"NY527857","KISMET BEACH - OCEAN","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY843314","KNOLLWOOD BEACH","SUFFOLK","NY","109","DAYS","2","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".02","2018"
"NY843314","KNOLLWOOD BEACH","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".02","2017"
"NY898720","LARONDE BEACH CLUB, INC.","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".07","2018"
"NY898720","LARONDE BEACH CLUB, INC.","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".07","2017"
"NY990212","LASHLEY PAVILLION","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".06","2018"
"NY990212","LASHLEY PAVILLION","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY668366","LITTLE BAY BEACH","SUFFOLK","NY","109","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".03","2018"
"NY668366","LITTLE BAY BEACH","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY638536","LLOYD HARBOR ESTATES","SUFFOLK","NY","109","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".07","2018"
"NY638536","LLOYD HARBOR ESTATES","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".07","2017"
"NY171464","LLOYD HARBOR VILLAGE PARK","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".14","2018"
"NY171464","LLOYD HARBOR VILLAGE PARK","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".14","2017"
"NY921942","LLOYD NECK BATH CLUB","SUFFOLK","NY","109","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".07","2018"
"NY921942","LLOYD NECK BATH CLUB","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".07","2017"
"NY404494","LONG BEACH","SUFFOLK","NY","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".05","2018"
"NY404494","LONG BEACH","SUFFOLK","NY","105","DAYS","-","-","-","-","1","PER_YEAR",".05","2017"
"MA140145","Lovell's Island (DCR)","SUFFOLK","MA","98","DAYS","1","PER_WEEK","0","PER_WEEK","-","-",".325","2018"
"MA140145","Lovell's Island (DCR)","SUFFOLK","MA","98","DAYS","-","-","-","-","-","-",".325","2017"
"MA846279","M Street Beach (DCR)","SUFFOLK","MA","98","DAYS","1","PER_WEEK","0","PER_WEEK","-","-",".169","2018"
"MA846279","M Street Beach (DCR)","SUFFOLK","MA","98","DAYS","-","-","-","-","-","-",".169","2017"
"NY752357","MAIDSTONE BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".29","2018"
"NY752357","MAIDSTONE BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".29","2017"
"NY586888","MAIDSTONE CLUB, INC.","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".03","2018"
"NY586888","MAIDSTONE CLUB, INC.","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".03","2017"
"NY540972","MAIN BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".06","2018"
"NY540972","MAIN BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".06","2017"
"NY798115","MATTITUCK BREAKWATER BEACH","SUFFOLK","NY","100","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".23","2018"
"NY798115","MATTITUCK BREAKWATER BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".23","2017"
"NY159807","MCCABE'S BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".04","2018"
"NY159807","MCCABE'S BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".04","2017"
"NY336886","MECOX BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".05","2018"
"NY336886","MECOX BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".05","2017"
"NY619761","MESCHUTT BEACH","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".28","2018"
"NY619761","MESCHUTT BEACH","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".28","2017"
"NY456843","MILLER BEACH SURF CLUB","SUFFOLK","NY","0","DAYS","0","PER_MONTH","0","PER_MONTH","0","PER_YEAR",".06","2018"
"NY456843","MILLER BEACH SURF CLUB","SUFFOLK","NY","0","DAYS","-","-","-","-","0","PER_YEAR",".06","2017"
"NY612297","MILLER PLACE PARK BEACH","SUFFOLK","NY","109","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".02","2018"
"NY612297","MILLER PLACE PARK BEACH","SUFFOLK","NY","109","DAYS","-","-","-","-","1","PER_YEAR",".02","2017"
"NY515881","MINASSEROKE BEACH","SUFFOLK","NY","15","WEEKS","-","-","-","-","-","-",".02","2018"
"NY515881","MINASSEROKE BEACH","SUFFOLK","NY","15","WEEKS","-","-","-","-","-","-",".02","2017"
"MA259042","Malibu (DCR)","SUFFOLK","MA","98","DAYS","7","PER_WEEK","0","PER_WEEK","-","-",".297","2018"
"MA259042","Malibu (DCR)","SUFFOLK","MA","98","DAYS","-","-","-","-","-","-",".297","2017"
"NY802715","NASSAU POINT CAUSEWAY","SUFFOLK","NY","100","DAYS","1","PER_MONTH","0","PER_MONTH","1","PER_YEAR",".08","2018"
"NY802715","NASSAU POINT CAUSEWAY","SUFFOLK","NY","100","DAYS","-","-","-","-","1","PER_YEAR",".08","2017"
